trade_date,close,decision,reason,position_state,entry_date,entry_price,structural_stop
2024-02-27,514.0,HOLD,close 514.000 above trailing stop 508.499,IN_POSITION,2023-11-14,494.0,508.4991943109613
2024-02-28,510.0,HOLD,close 510.000 above trailing stop 508.785,IN_POSITION,2023-11-14,494.0,508.7849661458926
2024-02-29,503.0,SELL_SIGNAL,close 503.000 broke trailing stop 508.785 (chandelier 3.5x ATR14 off high 530.000),EXIT_SIGNAL,2023-11-14,494.0,508.7849661458926
2024-03-03,509.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-04,509.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-05,508.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-06,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-07,509.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-10,509.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-11,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-12,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-13,502.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-14,508.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-17,505.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-18,503.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-19,501.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-20,497.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-21,501.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-24,501.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-25,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-26,500.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-27,495.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-28,491.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-03-31,493.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-01,495.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-02,492.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-03,484.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-07,489.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-08,479.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-14,476.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-15,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-16,484.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-17,485.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-18,490.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-21,492.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-22,491.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-23,491.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-24,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-25,485.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-28,492.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-29,490.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-04-30,488.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-01,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-02,488.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-05,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-06,486.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-07,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-08,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-09,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-12,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-13,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-14,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-15,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-16,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-19,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-20,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-21,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-22,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-23,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-26,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-27,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-28,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-29,449.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-05-30,448.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-02,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-03,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-04,448.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-05,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-06,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-09,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-10,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-11,446.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-12,447.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-13,447.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-19,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-20,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-23,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-24,448.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-25,447.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-26,448.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-27,445.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-06-30,446.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-01,446.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-02,448.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-03,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-04,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-08,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-09,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-10,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-11,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-14,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-15,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-16,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-17,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-18,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-21,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-22,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-23,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-24,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-25,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-28,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-29,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-30,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-07-31,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-01,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-04,445.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-05,439.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-06,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-07,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-08,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-11,451.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-12,447.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-13,444.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-14,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-15,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-18,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-19,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-20,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-21,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-22,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-25,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-26,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-08-27,469.0,BUY,"fresh 40-session high, close 469.000 broke ceiling 459.000",IN_POSITION,2024-08-27,469.0,449.97776514694345
2024-08-28,469.0,HOLD,close 469.000 above trailing stop 449.978,IN_POSITION,2024-08-27,469.0,449.97776514694345
2024-08-29,467.0,HOLD,close 467.000 above trailing stop 449.978,IN_POSITION,2024-08-27,469.0,449.97776514694345
2024-09-01,474.0,HOLD,close 474.000 above trailing stop 453.669,IN_POSITION,2024-08-27,469.0,453.66896866903596
2024-09-02,477.0,HOLD,close 477.000 above trailing stop 456.871,IN_POSITION,2024-08-27,469.0,456.87118519267625
2024-09-03,482.0,HOLD,close 482.000 above trailing stop 461.059,IN_POSITION,2024-08-27,469.0,461.05895767891366
2024-09-04,475.0,HOLD,close 475.000 above trailing stop 461.059,IN_POSITION,2024-08-27,469.0,461.05895767891366
2024-09-05,475.0,HOLD,close 475.000 above trailing stop 461.059,IN_POSITION,2024-08-27,469.0,461.05895767891366
2024-09-08,470.0,HOLD,close 470.000 above trailing stop 461.059,IN_POSITION,2024-08-27,469.0,461.05895767891366
2024-09-09,466.0,HOLD,close 466.000 above trailing stop 461.059,IN_POSITION,2024-08-27,469.0,461.05895767891366
2024-09-10,465.0,HOLD,close 465.000 above trailing stop 461.651,IN_POSITION,2024-08-27,469.0,461.65111183858824
2024-09-11,460.0,SELL_SIGNAL,close 460.000 broke trailing stop 461.651 (chandelier 3.5x ATR14 off high 482.000),EXIT_SIGNAL,2024-08-27,469.0,461.65111183858824
2024-09-12,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-16,465.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-17,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-18,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-19,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-22,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-23,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-24,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-25,477.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-26,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-29,475.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-09-30,475.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-01,474.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-02,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-03,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-06,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-07,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-08,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-09,460.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-10,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-13,460.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-14,460.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-15,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-16,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-17,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-20,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-21,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-22,449.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-23,446.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-24,446.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-27,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-28,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-29,461.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-30,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-10-31,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-03,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-04,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-05,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-06,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-07,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-10,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-11,464.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-12,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-13,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-14,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-17,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-18,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-19,470.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-20,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-21,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-24,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-25,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-26,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-27,460.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-11-28,461.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-02,464.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-03,467.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-04,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-05,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-08,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-09,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-10,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-11,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2024-12-12,477.0,BUY,"fresh 40-session high, close 477.000 broke ceiling 476.000",IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-15,475.0,HOLD,close 475.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-16,472.0,HOLD,close 472.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-17,469.0,HOLD,close 469.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-18,469.0,HOLD,close 469.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-19,475.0,HOLD,close 475.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-22,474.0,HOLD,close 474.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-23,474.0,HOLD,close 474.000 above trailing stop 456.661,IN_POSITION,2024-12-12,477.0,456.6607105560507
2024-12-24,471.0,HOLD,close 471.000 above trailing stop 457.163,IN_POSITION,2024-12-12,477.0,457.163477254272
2024-12-25,470.0,HOLD,close 470.000 above trailing stop 457.163,IN_POSITION,2024-12-12,477.0,457.163477254272
2024-12-26,473.0,HOLD,close 473.000 above trailing stop 457.253,IN_POSITION,2024-12-12,477.0,457.25320232638757
2024-12-29,472.0,HOLD,close 472.000 above trailing stop 457.914,IN_POSITION,2024-12-12,477.0,457.9136878745027
2024-12-30,469.0,HOLD,close 469.000 above trailing stop 458.277,IN_POSITION,2024-12-12,477.0,458.27699588346684
2024-12-31,469.0,HOLD,close 469.000 above trailing stop 458.864,IN_POSITION,2024-12-12,477.0,458.86435332036206
2025-01-05,470.0,HOLD,close 470.000 above trailing stop 459.410,IN_POSITION,2024-12-12,477.0,459.4097566546219
2025-01-06,469.0,HOLD,close 469.000 above trailing stop 460.166,IN_POSITION,2024-12-12,477.0,460.1662026078632
2025-01-07,469.0,HOLD,close 469.000 above trailing stop 460.619,IN_POSITION,2024-12-12,477.0,460.61861670730156
2025-01-08,462.0,HOLD,close 462.000 above trailing stop 460.619,IN_POSITION,2024-12-12,477.0,460.61861670730156
2025-01-09,462.0,HOLD,close 462.000 above trailing stop 460.619,IN_POSITION,2024-12-12,477.0,460.61861670730156
2025-01-12,458.0,SELL_SIGNAL,close 458.000 broke trailing stop 460.619 (chandelier 3.5x ATR14 off high 477.000),EXIT_SIGNAL,2024-12-12,477.0,460.61861670730156
2025-01-13,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-14,456.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-15,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-16,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-19,455.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-20,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-21,461.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-22,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-23,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-26,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-27,452.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-28,450.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-01-29,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-02-02,454.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-02-03,459.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-02-04,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-02-05,472.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-02-06,478.0,BUY,EMA10 crossed above EMA30 with close 478.000 above EMA50 462.641 (intermediate trend turned),IN_POSITION,2025-02-06,478.0,455.52584992750195
2025-02-09,474.0,HOLD,close 474.000 above trailing stop 455.526,IN_POSITION,2025-02-06,478.0,455.52584992750195
2025-02-10,484.0,HOLD,close 484.000 above trailing stop 458.747,IN_POSITION,2025-02-06,478.0,458.74677876401955
2025-02-11,480.0,HOLD,close 480.000 above trailing stop 458.747,IN_POSITION,2025-02-06,478.0,458.74677876401955
2025-02-12,484.0,HOLD,close 484.000 above trailing stop 458.747,IN_POSITION,2025-02-06,478.0,458.74677876401955
2025-02-13,484.0,HOLD,close 484.000 above trailing stop 458.747,IN_POSITION,2025-02-06,478.0,458.74677876401955
2025-02-16,483.0,HOLD,close 483.000 above trailing stop 458.747,IN_POSITION,2025-02-06,478.0,458.74677876401955
2025-02-17,484.0,HOLD,close 484.000 above trailing stop 459.672,IN_POSITION,2025-02-06,478.0,459.672229628334
2025-02-18,490.0,HOLD,close 490.000 above trailing stop 465.910,IN_POSITION,2025-02-06,478.0,465.9099275120244
2025-02-19,496.0,HOLD,close 496.000 above trailing stop 472.131,IN_POSITION,2025-02-06,478.0,472.13064697545127
2025-02-20,497.0,HOLD,close 497.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-02-23,490.0,HOLD,close 490.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-02-24,491.0,HOLD,close 491.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-03-02,486.0,HOLD,close 486.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-03-03,479.0,HOLD,close 479.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-03-04,477.0,HOLD,close 477.000 above trailing stop 473.086,IN_POSITION,2025-02-06,478.0,473.085600762919
2025-03-05,471.0,SELL_SIGNAL,close 471.000 broke trailing stop 473.086 (chandelier 3.5x ATR14 off high 497.000),EXIT_SIGNAL,2025-02-06,478.0,473.085600762919
2025-03-06,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-09,464.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-10,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-11,464.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-12,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-13,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-16,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-17,465.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-18,465.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-19,467.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-20,467.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-23,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-24,466.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-25,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-26,470.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-03-27,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-02,474.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-03,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-06,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-07,460.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-08,470.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-09,464.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-10,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-13,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-14,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-15,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-04-16,477.0,BUY,EMA10 crossed above EMA30 with close 477.000 above EMA50 470.253 (intermediate trend turned),IN_POSITION,2025-04-16,477.0,451.08895493282773
2025-04-17,482.0,HOLD,close 482.000 above trailing stop 456.190,IN_POSITION,2025-04-16,477.0,456.1897438661972
2025-04-20,482.0,HOLD,close 482.000 above trailing stop 457.283,IN_POSITION,2025-04-16,477.0,457.28333359004023
2025-04-21,484.0,HOLD,close 484.000 above trailing stop 459.799,IN_POSITION,2025-04-16,477.0,459.7988097621802
2025-04-22,485.0,HOLD,close 485.000 above trailing stop 461.277,IN_POSITION,2025-04-16,477.0,461.27746620773877
2025-04-23,490.0,HOLD,close 490.000 above trailing stop 466.722,IN_POSITION,2025-04-16,477.0,466.721932907186
2025-04-24,496.0,HOLD,close 496.000 above trailing stop 472.385,IN_POSITION,2025-04-16,477.0,472.38465198524415
2025-04-27,492.0,HOLD,close 492.000 above trailing stop 472.821,IN_POSITION,2025-04-16,477.0,472.8214625577267
2025-04-28,495.0,HOLD,close 495.000 above trailing stop 472.821,IN_POSITION,2025-04-16,477.0,472.8214625577267
2025-04-29,496.0,HOLD,close 496.000 above trailing stop 472.821,IN_POSITION,2025-04-16,477.0,472.8214625577267
2025-04-30,473.0,HOLD,close 473.000 above trailing stop 472.821,IN_POSITION,2025-04-16,477.0,472.8214625577267
2025-05-01,472.0,SELL_SIGNAL,close 472.000 broke trailing stop 472.821 (chandelier 3.5x ATR14 off high 496.000),EXIT_SIGNAL,2025-04-16,477.0,472.8214625577267
2025-05-04,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-05,475.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-06,476.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-07,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-08,475.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-11,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-12,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-13,491.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-14,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-15,490.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-18,485.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-19,483.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-20,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-21,482.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-22,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-25,479.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-26,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-27,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-28,479.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-05-29,477.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-01,477.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-02,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-03,477.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-04,476.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-10,479.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-11,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-12,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-15,465.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-16,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-17,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-18,465.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-19,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-22,471.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-23,474.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-24,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-25,482.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-29,482.0,WAIT,no qualifying breakout,NO_POSITION,,,
2025-06-30,483.0,BUY,EMA10 crossed above EMA30 with close 483.000 above EMA50 477.010 (intermediate trend turned),IN_POSITION,2025-06-30,483.0,463.45494109107557
2025-07-01,486.0,HOLD,close 486.000 above trailing stop 466.351,IN_POSITION,2025-06-30,483.0,466.3510167274273
2025-07-02,489.0,HOLD,close 489.000 above trailing stop 469.505,IN_POSITION,2025-06-30,483.0,469.5045155326111
2025-07-03,496.0,HOLD,close 496.000 above trailing stop 476.147,IN_POSITION,2025-06-30,483.0,476.14705013742457
2025-07-06,493.0,HOLD,close 493.000 above trailing stop 476.315,IN_POSITION,2025-06-30,483.0,476.3151179847514
2025-07-07,495.0,HOLD,close 495.000 above trailing stop 476.471,IN_POSITION,2025-06-30,483.0,476.4711809858406
2025-07-08,496.0,HOLD,close 496.000 above trailing stop 476.866,IN_POSITION,2025-06-30,483.0,476.8660966297091
